"ano","regiao","uf","municipio","afd1","afd2","afd3","afd4","afd5","media_aluno_turma","MIRD","aprovacao","reprovacao","abandono","superior","salario_medio","salario_medio_pad","gestao.1","gestao.2","gestao.3","gestao.4","gestao.5","gestao.6","X5LP","X5LP_SAEB","X5MT","X5MT_SAEB","X9LP","X9LP_SAEB","X9MT","X9MT_SAEB","gasto_fund"
2013,"Nordeste","BA",2911808,18.5571428571429,0,18.7547619047619,1.95714285714286,60.7309523809524,13.2809523809524,3.73128653023256,76.5738095238095,14.3238095238095,9.10238095238095,39.0071428571429,2344.259,2344.259,46.9666666666667,8.03333333333333,13.3666666666667,14.8666666666667,10.9333333333333,5.83333333333333,-1.79989874918567,150.822463680782,-1.61314585667752,159.801859413681,-0.665252378698225,213.333950887574,-0.506903431952663,221.632318343195,25557883.88
2013,"Nordeste","BA",2911857,5.86315789473684,0,8.18421052631579,2.27894736842105,83.6736842105263,15.6789473684211,2.6719399925,87.8473684210526,6.63684210526316,5.51578947368421,16.1947368421053,1540.28433333333,1400.25833333333,11.6666666666667,32.7666666666667,3.9,20,23.9,7.76666666666667,-1.75448922641509,153.324232830189,-1.40077131132075,171.671962641509,-0.449520262569832,225.219354189944,-0.423660111731844,226.284984357542,21482472.42
2013,"Nordeste","BA",2911907,22.0452830188679,0,19.8207547169811,1.13962264150943,56.9943396226415,16.0962264150943,4.04726928596491,88.1245283018868,10.0415094339623,1.83396226415094,43.411320754717,1605.63066666667,2178.15833333333,44.8333333333333,30.7,2.53333333333333,1.36666666666667,18,2.56666666666667,-1.37648494299287,174.149754465558,-1.14328762945368,186.063324251781,-0.434279601449275,226.05901884058,-0.414606684782609,226.790998913043,34981707.5
2013,"Nordeste","BA",2912004,34.9545454545455,0,16.3909090909091,0.7,47.9545454545455,14.8363636363636,3.14549903454545,93.5454545454545,4.52727272727273,1.92727272727273,52.4363636363636,1754.166,1594.696,15.6,53.8666666666667,0,11.3666666666667,19.1666666666667,0,-1.19725091,184.0243656,-0.8786253,200.8559218,-0.317006264285714,232.520000714286,0.0685200642857143,253.794077857143,NA
2013,"Nordeste","BA",2912103,54.0941176470588,0,12.8647058823529,5.52941176470588,27.5117647058824,20.2352941176471,3.54897906090909,80.9941176470588,14.4588235294118,4.54705882352941,73.9882352941176,1883.91466666667,1883.91466666667,41.6,9.8,3.26666666666667,15.9,29.4,0.0333333333333333,-1.33847020661157,176.244113595041,-1.10143228099174,188.402716528926,-0.346373641255605,230.902052466368,-0.349428426008969,230.43396367713,14428044.7
2013,"Nordeste","BA",2912202,34.6142857142857,0.685714285714286,15.1714285714286,3.02857142857143,46.5,21.5285714285714,3.32987917222222,82.2428571428571,15.3285714285714,2.42857142857143,53.3857142857143,1840.771,1673.42766666667,0,18.5,38.9,14.8,27.7666666666667,0.0333333333333333,-1.59542065,162.0878526,-1.26301133,179.3716909,-0.550561149700599,219.65267245509,-0.555150568862275,218.935676047904,32018742.18
2013,"Nordeste","BA",2912301,4.25416666666667,0,7.32916666666667,0.304166666666667,88.1125,14.1833333333333,2.888613804,80.1375,11.55,8.3125,12.1375,1877.67633333333,1735.606,41.5,32.3333333333333,4.36666666666667,17.4666666666667,4.33333333333333,0,-1.43552142857143,170.897238526786,-1.03363522767857,192.192052008929,-0.437468918478261,225.883308152174,-0.324561815217391,231.8238125,22406675.28
2013,"Nordeste","BA",2912400,36.7166666666667,0,34.4375,8.31666666666667,20.5291666666667,18.5375,3.43605109818182,92.9125,5.39166666666667,1.69583333333333,79.5333333333333,1591.993,2972.107,34.0666666666667,22.7,2.83333333333333,37.5333333333333,2.83333333333333,0.0333333333333333,-1.50383194581281,167.13378364532,-1.19290806403941,183.289924729064,-0.418721937062937,226.916144055944,-0.334786888111888,231.252312587413,20445892.68
2013,"Nordeste","BA",2912509,13.1291666666667,0,8.1125,1.825,76.9333333333333,16.6375,3.536366948,92.9916666666667,3.9,3.10833333333333,22.9291666666667,NA,NA,30,36,0,11,20,3,-1.53762623741007,165.271944748201,-1.24119208633094,180.591213453237,-0.680349830097087,212.502181067961,-0.417113776699029,226.65087038835,19034059.88
2013,"Nordeste","BA",2912608,13.7142857142857,0,52.1714285714286,14.2857142857143,19.8285714285714,18.6857142857143,2.28844554125,91.0571428571429,4.82857142857143,4.11428571428571,79.7142857142857,1413.21166666667,1766.51433333333,54.1666666666667,15.2666666666667,15.2666666666667,15.2666666666667,0,0.0333333333333333,-1.7531949,153.395544333333,-1.65752513333333,157.321396666667,-0.811651904761905,205.268302380952,-0.812086761904762,204.574904761905,3286267.24
2013,"Nordeste","BA",2912707,30.3367346938776,0,10.4836734693878,0.493877551020408,58.6857142857143,21.5632653061224,3.28448747058824,73.7183673469388,18.8469387755102,7.43469387755102,42.8836734693878,2816.20633333333,4095.58133333333,22.9666666666667,31.9333333333333,7.6,8.36666666666667,27.7333333333333,1.4,-1.63502723920266,159.905794252492,-1.40150520598007,171.630942325581,-0.495087330188679,222.708920283019,-0.555104688679245,218.938238679245,45990688.3
2013,"Nordeste","BA",2912806,40.1444444444444,0.155555555555556,14.4444444444444,3.5,41.7555555555556,17.3111111111111,3.19846431727273,87.9666666666667,10.2777777777778,1.75555555555556,60.5777777777778,1765.68,1832.46366666667,28,53.7333333333333,0,9.7,8.56666666666667,0,-1.28614138216561,179.127085350318,-0.920211331210191,198.531578471338,0.361135804347826,269.88112826087,0.312218391304348,267.414947826087,13613299.98
2013,"Nordeste","BA",2912905,10.4511111111111,0,5.75777777777778,0.377777777777778,83.4133333333333,15.8933333333333,3.06113359673913,76.0622222222222,6.04222222222222,17.8955555555556,16.9711111111111,2108.92266666667,3158.932,40.4333333333333,24.7,4.96666666666667,11.7333333333333,14.9,3.26666666666667,-1.50664596153846,166.978747653846,-1.28574373461538,178.101121269231,0.0341028832116788,251.863781751825,0.0350684452554745,251.924387591241,29123719.18
2013,"Nordeste","BA",2913002,39.8605263157895,0,20.0868421052632,0.155263157894737,39.8973684210526,15.4184210526316,3.69456706868421,97.9184210526316,1.27894736842105,0.802631578947368,60.3,NA,NA,26.3333333333333,15.8,0,3.5,49.0666666666667,5.3,-1.62888734782609,160.244069565217,-1.5043637826087,165.881939130435,-0.35971246875,230.167168359375,-0.26306956640625,235.260759375,31131956.02
2013,"Nordeste","BA",2913101,10.6407407407407,0,10.3962962962963,2.92592592592593,76.037037037037,13.937037037037,3.47972954458333,95.437037037037,3.21851851851852,1.34444444444444,23.7407407407407,1613.13766666667,3085.38733333333,48.3666666666667,30.7666666666667,11.0333333333333,2.16666666666667,7.66666666666667,0,-1.61166088108108,161.193126540541,-1.31716178378378,176.345094054054,-0.696315605095541,211.622573248408,-0.551334178343949,219.14898343949,22704005.44
2013,"Nordeste","BA",2913200,27.7176470588235,0.982352941176471,27.5529411764706,3.18823529411765,40.5588235294118,20.4764705882353,3.373188319,91.5764705882353,6.25882352941176,2.16470588235294,58.7,2539.14,2308.30933333333,0,46.2,0,7.46666666666667,46.3333333333333,0,-1.50794275330396,166.907305198238,-1.24025202643172,180.643760837004,-0.663600196721311,213.424975409836,-0.563583282786885,218.464349590164,33120005.38
2013,"Nordeste","BA",2913309,22.8375,0,37.625,1.9375,37.6,16.75,3.60301789555556,89.1875,7.5375,3.275,63.4125,1473.20466666667,2638.18266666667,27.7666666666667,29.6333333333333,18.5,0,24.0666666666667,0.0333333333333333,-1.8104771,150.2396665,-1.3450924,174.783987,-0.656606882352941,213.810262745098,-0.504110215686275,221.788445098039,8074280.88
2013,"Nordeste","BA",2913408,34.6866666666667,0,27.3066666666667,2,36.0066666666667,15.56,3.51905554466667,85.2466666666667,12.2533333333333,2.5,63.62,1610.854,1464.4125,5.56666666666667,0,25.5666666666667,26.6666666666667,42.2,0,-1.40182198429319,172.753853350785,-0.960158178010471,196.298855026178,-0.322983475247525,232.190696039604,-0.0981775742574258,244.476962376238,19294964.32
2013,"Nordeste","BA",2913457,12.25,0,4.63461538461539,0,83.1153846153846,18.3096153846154,2.53569931909091,81.8923076923077,13.1423076923077,4.96538461538462,16.2576923076923,2418.002,3242.454,34.1666666666667,35.6333333333333,0,13.1666666666667,15.7666666666667,1.26666666666667,-1.62075102816901,160.692312957746,-1.2770434084507,178.587404366197,-0.519395280193237,221.369704830918,-0.582653309178744,217.398483091787,23562914.28
2013,"Nordeste","BA",2913507,13.042,0.126,5.05,38.52,43.262,15.588,3.5640215516,84.068,11.252,4.68,56.576,1797.477,1638.33066666667,30.1333333333333,46.8,3.96666666666667,1.43333333333333,13.6666666666667,4,-1.37270869303797,174.357803544304,-1.04124640822785,191.766646265823,-0.616692600840336,214.365746638655,-0.483819596638655,222.922526890756,20302571.68
2013,"Nordeste","BA",2913606,60.106976744186,0.774418604651163,18.1395348837209,4.07674418604651,16.9023255813953,20.6697674418605,3.00555780555556,82.1860465116279,10.9162790697674,6.89767441860465,84.1837209302326,2712.656,3262.79933333333,0,26.0333333333333,10.2333333333333,1.73333333333333,37.3,24.7,-1.48263959072165,168.301340123711,-1.28900160463918,177.919032273196,-0.423016994810971,226.679509636768,-0.372923036323202,229.120794292068,140148026.04
2013,"Nordeste","BA",2913705,7.23880597014925,0.0238805970149254,1.33432835820896,0.3,91.1029850746269,10.7746268656716,3.3744417875,79.2880597014925,14.1238805970149,6.58805970149254,8.95970149253731,2159.665,1963.33166666667,22.9333333333333,29.7666666666667,5.7,7.33333333333333,26.5333333333333,7.73333333333333,-1.55608109090909,164.255201313131,-1.30789850841751,176.86283969697,-0.69426085971223,211.735774820144,-0.647336949640288,213.783165467626,38672345.64
2013,"Nordeste","BA",2913804,1.44166666666667,0,2.0875,0,96.4708333333333,16.3458333333333,3.11053722192308,85.7125,8,6.2875,3.60416666666667,842.316333333333,1513.52233333333,23.6333333333333,0,5.26666666666667,57.8666666666667,13.2,0.0333333333333333,-1.98226458563536,140.775320883978,-1.59202933701657,160.982107292818,-0.910564953846154,199.818858461538,-0.801993438461538,205.139050769231,20938565.06
2013,"Nordeste","BA",2913903,38.732,0.032,11.592,2.068,47.576,24.748,2.75781701821429,78.992,11.388,9.62,50.44,2136.61666666667,1951.869,42.2333333333333,18.3333333333333,5.56666666666667,15.5666666666667,13.9,4.4,-1.25537766347992,180.821965143403,-0.978760336520076,195.259140305927,-0.380219737160121,229.037355891239,-0.380195996978852,228.714291540785,55155803.56
2013,"Nordeste","BA",2914000,12.0426229508197,0,13.5540983606557,1.59180327868852,72.8114754098361,20.783606557377,3.67716171014925,76.327868852459,19.9459016393443,3.72622950819672,27.6590163934426,2327.53833333333,2115.94433333333,22.6333333333333,30.1,15.1666666666667,6.76666666666667,20.4666666666667,4.86666666666667,-1.63559654290172,159.874427878315,-1.36298897815913,173.783707269891,-0.589534047227926,217.505528542094,-0.476983217659138,223.304629774127,58790842.32
2013,"Nordeste","BA",2914109,11.6925925925926,0,10.0925925925926,2.34074074074074,75.8740740740741,12.4925925925926,3.95399037666667,83.0037037037037,13.8851851851852,3.11111111111111,23.8703703703704,1068.26323333333,1751.78,58.5333333333333,19.8666666666667,12.0666666666667,0,0,9.53333333333333,-1.61202255357143,161.173198392857,-1.25585435714286,179.771709642857,-0.00841221621621622,249.52148018018,0.171532207207207,259.55167027027,NA
2013,"Nordeste","BA",2914208,1.565,0,3.1,0,95.335,13.695,3.17438216727273,85.13,7.265,7.605,4.37,954.591466666667,1469.08666666667,29.2666666666667,23.9,0,13.2666666666667,33.5666666666667,0,-1.51949465957447,166.270878297872,-1.14971334042553,185.704185106383,-0.740305906666667,209.199005333333,-0.59125584,216.917664,9415342.52
2013,"Nordeste","BA",2914307,23.4380952380952,0,13.8571428571429,0.90952380952381,61.7952380952381,13.9,3.36731855380952,88.7095238095238,6.66666666666667,4.62380952380952,36.7857142857143,1873.02933333333,1702.75366666667,15.9,9.53333333333333,34.1,9.53333333333333,27.7333333333333,3.2,-1.77975348571429,151.9323356,-1.43140227428571,169.959929485714,-0.73749716,209.353744,-0.515984408,221.1247656,NA
2013,"Nordeste","BA",2914406,25.8352941176471,0.179411764705882,25.6411764705882,1.07352941176471,47.2705882352941,17.5352941176471,3.29996911485714,95.2823529411765,3.42647058823529,1.29117647058824,51.6411764705882,2453.06833333333,2849.29266666667,8.6,31.9,8.6,8.6,31.7,10.6,-1.35967528181818,175.075855954545,-1.11370465909091,187.716786227273,-0.337363954692557,231.398426213592,-0.202919326860841,238.622700970874,37268572.7
2013,"Nordeste","BA",2914505,23.8,0,13.2441176470588,0.385294117647059,62.5705882352941,21.4735294117647,2.95288572513514,86.5352941176471,11.6529411764706,1.81176470588235,36.6205882352941,2429.87666666667,2994.532,30.8666666666667,39,0,8.86666666666667,15.0333333333333,6.23333333333333,-1.53870991713748,165.212237231638,-1.26376441431262,179.329596610169,-0.233405427652733,237.125850482315,-0.198755572347267,238.855420257235,30745421.2
2013,"Nordeste","BA",2914604,54.0666666666667,0.407407407407407,15.4037037037037,6.59259259259259,23.5296296296296,21.6555555555556,3.29912907064516,87.5518518518519,10.3148148148148,2.13333333333333,75.7777777777778,2382.884,3928.58333333333,9.76666666666667,56.8666666666667,11.5666666666667,0,21.8,0,-1.2564557856025,180.762566807512,-0.991347519561815,194.555612535211,-0.295557816254417,233.701665371025,-0.139706842756184,242.155790812721,59028483.84
2013,"Nordeste","BA",2914653,17.624,0.62,15.744,4.176,61.836,18.128,3.0108676208,80.136,14.948,4.916,37.488,2196.835,4228.972,25.9666666666667,14,10.5666666666667,15.0333333333333,27.6333333333333,6.8,-1.61284727852998,161.127763249516,-1.34235443326886,174.937016402321,-0.471133761006289,224.028598427673,-0.294475273584906,233.505421069182,40476797.5
2013,"Nordeste","BA",2914703,12.1424242424242,0.137878787878788,10.2818181818182,0.607575757575758,76.830303030303,20.8954545454545,3.09516157114286,87.3333333333333,6.70909090909091,5.95757575757576,22.7045454545455,1473.13166666667,2873.91966666667,34.0666666666667,34.1333333333333,14.9,1.46666666666667,15.4333333333333,0,-1.8192197184662,149.758010292634,-1.61215540665994,159.857216246216,-0.490042928244275,222.986827938931,-0.46095347480916,224.20056778626,68127147.68
2013,"Nordeste","BA",2914802,44.2972972972973,0.340540540540541,30.8459459459459,6.26486486486487,18.2513513513514,16.7388059701493,3.62691043432099,92.455223880597,1.94776119402985,5.59701492537313,75.0865671641791,2890.66766666667,2870.74166666667,27.2333333333333,33.0666666666667,16.7333333333333,5.7,15.8333333333333,1.43333333333333,-1.50200093007468,167.23465808554,-1.35804062729124,174.06028209776,-0.393803773041475,228.288967108295,-0.375551999423963,228.973856739631,150908176.26
2013,"Nordeste","BA",2914901,10.3973684210526,0.165789473684211,5.36842105263158,0.805263157894737,83.2631578947368,15.1078947368421,2.85479690171429,76.5921052631579,14.6473684210526,8.76052631578947,17.1394736842105,2766.68866666667,3792.856,20.3333333333333,33.9333333333333,3.36666666666667,17.6333333333333,24.7333333333333,0,-1.59384185113269,162.174835404531,-1.33849019093851,175.153002815534,-0.624664206666667,215.570089333333,-0.51133796,221.384460666667,36144736.68
2013,"Nordeste","BA",2915007,14.6090909090909,0,10.1545454545455,1.68636363636364,73.55,19.9772727272727,3.18493188916667,96.2590909090909,2.89545454545455,0.845454545454545,26.5681818181818,1155.571,1050.51886666667,19.1,49.8333333333333,21.7666666666667,0,9.3,0,-1.26754861988304,180.151428362573,-1.09851733918129,188.565641637427,-0.413557944915254,227.200641525424,-0.326446775423729,231.718461440678,23817075.24
2013,"Nordeste","BA",2915106,9.08181818181818,0,35.7045454545455,18.1818181818182,37.0318181818182,17.6590909090909,3.87347241583333,92.9545454545455,3.42272727272727,3.62272727272727,63.0818181818182,2611.81633333333,3439.68933333333,61.1,16.6666666666667,0,11.1,11.1,0.0333333333333333,-1.75443583606557,153.327169398907,-1.52820555737705,164.549366338798,-0.46491998989899,224.370932323232,-0.641880787878788,214.08812020202,13308456.94
2013,"Nordeste","BA",2915205,6.64583333333333,0,10.225,1.21666666666667,81.9125,15.9708333333333,3.02897259208333,88.85,8.38333333333333,2.76666666666667,18.6541666666667,2129.86366666667,2592.60466666667,36.4,30.3,9.1,6.03333333333333,18.1333333333333,0.0333333333333333,-1.30354737914692,178.168134881517,-1.06733686729858,190.308388815166,-0.6346787,215.018354,-0.57581103,217.780907,17922026.86
2013,"Nordeste","BA",2915304,37.9,0,40.1166666666667,3.36666666666667,18.6166666666667,19.3833333333333,2.93472510142857,78.3666666666667,17.3333333333333,4.3,79.5,2073.019,3917.02933333333,30.5666666666667,9.73333333333333,20.8333333333333,9.73333333333333,19.4333333333333,9.7,-1.41678542372881,171.929469067797,-1.0582658559322,190.815390423729,-0.297101419354839,233.616622580645,-0.412907016129032,226.885990322581,11827925.64
